indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
Female healthy life expectancy,E12000009,South West,Region,65.09,yrs,Years,2014-16,64.54,65.63,
Female healthy life expectancy,E12000009,South West,Region,65.49,yrs,Years,2018-20,64.91,66.07,
Female healthy life expectancy,E12000009,South West,Region,64.99,yrs,Years,2017-19,64.44,65.54,
Female healthy life expectancy,E12000009,South West,Region,65.28,yrs,Years,2011-13,64.77,65.78,
Female healthy life expectancy,E12000009,South West,Region,65.13,yrs,Years,2012-14,64.62,65.64,
Female healthy life expectancy,E12000009,South West,Region,65.46,yrs,Years,2013-15,64.93,65.99,
Female healthy life expectancy,E12000009,South West,Region,65.12,yrs,Years,2015-17,64.58,65.66,
Female healthy life expectancy,E12000009,South West,Region,65.28,yrs,Years,2016-18,64.73,65.82,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,64.14,yrs,Years,2017-19,62.88,65.4,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,64.69,yrs,Years,2018-20,63.34,66.04,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,65.18,yrs,Years,2013-15,63.96,66.4,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,65.79,yrs,Years,2012-14,64.67,66.91,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,63.32,yrs,Years,2015-17,62,64.64,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,63.63,yrs,Years,2016-18,62.37,64.88,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,65.03,yrs,Years,2011-13,63.87,66.18,
Female healthy life expectancy,E47000009,West of England,Combined Authority or City Region,64.15,yrs,Years,2014-16,62.86,65.44,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,66.74,yrs,Years,2013-15,64.99,68.48,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,67.79,yrs,Years,2012-14,66.02,69.56,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,65.38,yrs,Years,2014-16,63.48,67.27,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,64.23,yrs,Years,2015-17,62.28,66.17,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,64.33,yrs,Years,2016-18,62.24,66.41,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,66.41,yrs,Years,2017-19,64.44,68.38,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,68.02,yrs,Years,2011-13,66.28,69.77,
Female healthy life expectancy,E06000022,Bath and North East Somerset,County or Unitary Authority,65.7,yrs,Years,2018-20,63.42,67.98,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,66.64,yrs,Years,2016-18,65.28,68,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,65.24,yrs,Years,2018-20,63.47,67.01,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,64.89,yrs,Years,2011-13,63.66,66.11,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,65.41,yrs,Years,2012-14,64.17,66.64,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,66.72,yrs,Years,2013-15,65.48,67.96,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,64.8,yrs,Years,2015-17,63.27,66.33,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,66.33,yrs,Years,2014-16,64.92,67.73,
Female healthy life expectancy,E06000058,"Bournemouth, Christchurch and Poole",County or Unitary Authority,66.03,yrs,Years,2017-19,64.67,67.39,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,64.44,yrs,Years,2013-15,62.42,66.46,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,62.98,yrs,Years,2014-16,60.77,65.19,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,61.06,yrs,Years,2016-18,58.96,63.17,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,61.56,yrs,Years,2017-19,59.35,63.76,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,63.66,yrs,Years,2012-14,61.72,65.6,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,62.95,yrs,Years,2011-13,60.96,64.94,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,61.5,yrs,Years,2018-20,59.18,63.82,
Female healthy life expectancy,E06000023,"Bristol, City of",County or Unitary Authority,60.74,yrs,Years,2015-17,58.5,62.97,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,64.55,yrs,Years,2015-17,62.76,66.34,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,62.3,yrs,Years,2016-18,60.3,64.3,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,63.17,yrs,Years,2017-19,61.23,65.1,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,65.98,yrs,Years,2018-20,64.16,67.81,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,62.4,yrs,Years,2014-16,60.54,64.25,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,64.24,yrs,Years,2013-15,62.48,66.01,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,65.54,yrs,Years,2012-14,63.94,67.15,
Female healthy life expectancy,E06000052,Cornwall,County or Unitary Authority,63.68,yrs,Years,2011-13,62.1,65.26,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,65.23,yrs,Years,2011-13,63.39,67.08,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,64.19,yrs,Years,2012-14,62.19,66.18,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,64.85,yrs,Years,2013-15,62.67,67.04,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,66.5,yrs,Years,2014-16,64.47,68.52,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,65.69,yrs,Years,2015-17,63.52,67.85,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,67,yrs,Years,2016-18,65.1,68.89,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,65.57,yrs,Years,2017-19,63.45,67.69,
Female healthy life expectancy,E06000059,Dorset,County or Unitary Authority,65.24,yrs,Years,2018-20,62.88,67.6,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2011-13,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2012-14,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2013-15,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2014-16,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2015-17,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2016-18,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2018-20,,,
Female healthy life expectancy,E06000053,Isles of Scilly,County or Unitary Authority,,yrs,Years,2017-19,,,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,66.26,yrs,Years,2013-15,64.2,68.31,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,68.08,yrs,Years,2018-20,65.96,70.19,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,67.36,yrs,Years,2017-19,65.49,69.24,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,65.19,yrs,Years,2016-18,63.16,67.22,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,65.41,yrs,Years,2015-17,63.4,67.43,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,67.42,yrs,Years,2014-16,65.51,69.33,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,65.35,yrs,Years,2012-14,63.34,67.37,
Female healthy life expectancy,E06000024,North Somerset,County or Unitary Authority,62.77,yrs,Years,2011-13,60.55,65,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,59.12,yrs,Years,2011-13,57.23,61.02,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,58.71,yrs,Years,2012-14,56.98,60.45,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,57.92,yrs,Years,2014-16,55.83,60.01,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,59.41,yrs,Years,2015-17,57.39,61.43,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,58.72,yrs,Years,2016-18,56.54,60.89,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,58.33,yrs,Years,2017-19,56.23,60.43,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,59.26,yrs,Years,2018-20,56.88,61.64,
Female healthy life expectancy,E06000026,Plymouth,County or Unitary Authority,59.93,yrs,Years,2013-15,58.2,61.65,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,65.84,yrs,Years,2011-13,63.97,67.72,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,65.48,yrs,Years,2013-15,63.46,67.51,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,65.17,yrs,Years,2014-16,63.07,67.28,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,67.23,yrs,Years,2012-14,65.45,69.01,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,66.38,yrs,Years,2015-17,64.39,68.37,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,66.5,yrs,Years,2016-18,64.58,68.41,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,65.73,yrs,Years,2017-19,63.79,67.68,
Female healthy life expectancy,E06000025,South Gloucestershire,County or Unitary Authority,67.08,yrs,Years,2018-20,64.89,69.28,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,62.21,yrs,Years,2018-20,59.91,64.51,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,62.34,yrs,Years,2017-19,60.27,64.41,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,61.75,yrs,Years,2016-18,59.81,63.69,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,61.11,yrs,Years,2015-17,59.1,63.13,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,60.88,yrs,Years,2014-16,58.89,62.87,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,61.53,yrs,Years,2013-15,59.47,63.59,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,62.46,yrs,Years,2012-14,60.39,64.53,
Female healthy life expectancy,E06000030,Swindon,County or Unitary Authority,63.22,yrs,Years,2011-13,61.22,65.23,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,61.86,yrs,Years,2018-20,59.54,64.18,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,62.85,yrs,Years,2017-19,61.01,64.68,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,61.74,yrs,Years,2016-18,59.8,63.67,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,62.39,yrs,Years,2015-17,60.52,64.26,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,61.94,yrs,Years,2014-16,60.1,63.77,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,62.89,yrs,Years,2013-15,61.09,64.7,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,63.73,yrs,Years,2011-13,62.03,65.43,
Female healthy life expectancy,E06000027,Torbay,County or Unitary Authority,63,yrs,Years,2012-14,61.29,64.71,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,66.71,yrs,Years,2012-14,64.97,68.45,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,66.44,yrs,Years,2011-13,64.59,68.29,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,65.21,yrs,Years,2018-20,63.06,67.36,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,66.86,yrs,Years,2017-19,64.97,68.76,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,68.02,yrs,Years,2016-18,66.26,69.77,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,69.41,yrs,Years,2015-17,67.88,70.95,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,67.03,yrs,Years,2014-16,65.4,68.66,
Female healthy life expectancy,E06000054,Wiltshire,County or Unitary Authority,66.7,yrs,Years,2013-15,65.08,68.31,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,65.84,yrs,Years,2014-16,64.1,67.58,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,66.17,yrs,Years,2012-14,64.57,67.77,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,67.28,yrs,Years,2011-13,65.8,68.75,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,66.49,yrs,Years,2013-15,64.83,68.15,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,68.66,yrs,Years,2018-20,67.01,70.31,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,67.8,yrs,Years,2017-19,66.12,69.48,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,66.84,yrs,Years,2016-18,65.17,68.52,
Female healthy life expectancy,E10000008,Devon,County or Unitary Authority,66.3,yrs,Years,2015-17,64.6,67.99,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,67.21,yrs,Years,2016-18,65.46,68.96,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,65.65,yrs,Years,2014-16,63.87,67.42,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,65.89,yrs,Years,2015-17,64.2,67.58,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,66.2,yrs,Years,2011-13,64.49,67.91,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,66.17,yrs,Years,2013-15,64.47,67.87,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,66.37,yrs,Years,2012-14,64.68,68.07,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,66.38,yrs,Years,2018-20,64.63,68.12,
Female healthy life expectancy,E10000013,Gloucestershire,County or Unitary Authority,66.06,yrs,Years,2017-19,64.33,67.8,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,65.68,yrs,Years,2018-20,63.73,67.63,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,65.89,yrs,Years,2016-18,64.16,67.62,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,65.61,yrs,Years,2015-17,63.74,67.48,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,64,yrs,Years,2017-19,62.14,65.86,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,67.26,yrs,Years,2013-15,65.41,69.1,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,67.79,yrs,Years,2011-13,66.17,69.4,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,68.38,yrs,Years,2014-16,66.68,70.08,
Female healthy life expectancy,E10000027,Somerset ,County or Unitary Authority,64.18,yrs,Years,2012-14,62.23,66.12,
Female healthy life expectancy,W92000004,Wales,Nation,62.51,yrs,Years,2012-14,62.08,62.94,
Female healthy life expectancy,W92000004,Wales,Nation,62.12,yrs,Years,2011-13,61.69,62.55,
Female healthy life expectancy,W92000004,Wales,Nation,62.64,yrs,Years,2013-15,62.2,63.07,
Female healthy life expectancy,W92000004,Wales,Nation,62.03,yrs,Years,2015-17,61.56,62.5,
Female healthy life expectancy,W92000004,Wales,Nation,62.02,yrs,Years,2016-18,61.55,62.49,
Female healthy life expectancy,W92000004,Wales,Nation,62.11,yrs,Years,2017-19,61.62,62.6,
Female healthy life expectancy,W92000004,Wales,Nation,62.38,yrs,Years,2018-20,61.87,62.9,
Female healthy life expectancy,W92000004,Wales,Nation,62.61,yrs,Years,2014-16,62.16,63.05,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,64.99,yrs,Years,2014-16,64.22,65.77,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,64.78,yrs,Years,2015-17,63.99,65.57,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,64.56,yrs,Years,2016-18,63.74,65.39,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,65.33,yrs,Years,2017-19,64.53,66.14,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,65.24,yrs,Years,2018-20,64.37,66.11,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,65.1,yrs,Years,2013-15,64.36,65.85,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,64.56,yrs,Years,2011-13,63.83,65.29,
Female healthy life expectancy,W11000023,Betsi Cadwaladr University Health Board,Welsh Health Board,64.87,yrs,Years,2012-14,64.14,65.61,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,65.42,yrs,Years,2011-13,63.56,67.29,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,66.31,yrs,Years,2017-19,64.37,68.25,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,68.2,yrs,Years,2016-18,66.34,70.06,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,68.87,yrs,Years,2015-17,67.14,70.6,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,66.98,yrs,Years,2014-16,65.12,68.84,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,66.07,yrs,Years,2013-15,64.25,67.9,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,67.05,yrs,Years,2012-14,65.28,68.81,
Female healthy life expectancy,W11000024,Powys Teaching Health Board,Welsh Health Board,65.62,yrs,Years,2018-20,63.46,67.79,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,63.35,yrs,Years,2012-14,62.24,64.46,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,63.21,yrs,Years,2013-15,62.09,64.33,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,62.75,yrs,Years,2014-16,61.59,63.9,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,61.97,yrs,Years,2015-17,60.82,63.13,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,62.7,yrs,Years,2016-18,61.56,63.84,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,62.85,yrs,Years,2017-19,61.74,63.96,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,63.13,yrs,Years,2011-13,62.04,64.22,
Female healthy life expectancy,W11000025,Hywel Dda University Health Board,Welsh Health Board,63.45,yrs,Years,2018-20,62.25,64.64,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,61.05,yrs,Years,2012-14,59.77,62.33,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,61.31,yrs,Years,2011-13,60.15,62.47,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,62.31,yrs,Years,2014-16,60.98,63.64,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,61.53,yrs,Years,2015-17,60.22,62.85,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,61.05,yrs,Years,2016-18,59.67,62.43,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,59.85,yrs,Years,2017-19,58.46,61.24,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,61.9,yrs,Years,2013-15,60.63,63.16,
Female healthy life expectancy,W11000031,Swansea Bay University Health Board,Welsh Health Board,59.49,yrs,Years,2018-20,57.87,61.12,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,60.76,yrs,Years,2014-16,59.56,61.96,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,57.24,yrs,Years,2011-13,55.89,58.59,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,59.97,yrs,Years,2016-18,58.73,61.21,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,60.4,yrs,Years,2017-19,59.2,61.59,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,59.59,yrs,Years,2018-20,58.13,61.06,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,59.04,yrs,Years,2012-14,57.77,60.31,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,59.21,yrs,Years,2013-15,57.86,60.57,
Female healthy life expectancy,W11000030,Cwm Taf Morgannwg University Health Board,Welsh Health Board,60.2,yrs,Years,2015-17,59.01,61.39,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,60.72,yrs,Years,2011-13,59.83,61.6,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,60.19,yrs,Years,2013-15,59.27,61.1,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,59.33,yrs,Years,2014-16,58.36,60.3,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,59.04,yrs,Years,2015-17,58.08,60.01,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,59.03,yrs,Years,2016-18,58.06,60,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,59.35,yrs,Years,2017-19,58.38,60.31,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,58.88,yrs,Years,2018-20,57.79,59.98,
Female healthy life expectancy,W11000028,Aneurin Bevan University Health Board,Welsh Health Board,60.82,yrs,Years,2012-14,59.94,61.7,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,63.4,yrs,Years,2011-13,61.96,64.84,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,63.29,yrs,Years,2012-14,61.85,64.73,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,64.21,yrs,Years,2013-15,62.78,65.63,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,63.58,yrs,Years,2014-16,62.09,65.06,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,62.5,yrs,Years,2016-18,60.81,64.18,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,65.87,yrs,Years,2018-20,64.29,67.45,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,62.02,yrs,Years,2015-17,60.31,63.73,
Female healthy life expectancy,W11000029,Cardiff and Vale University Health Board,Welsh Health Board,62.7,yrs,Years,2017-19,60.9,64.51,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,63.59,yrs,Years,2018-20,61.48,65.7,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,65.19,yrs,Years,2011-13,63.49,66.9,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,65.01,yrs,Years,2012-14,63.3,66.72,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,64.88,yrs,Years,2013-15,63.18,66.59,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,64.33,yrs,Years,2014-16,62.53,66.13,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,63,yrs,Years,2015-17,61.14,64.86,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,64.67,yrs,Years,2016-18,62.76,66.58,
Female healthy life expectancy,W06000001,Isle of Anglesey,Local Authority District,63.57,yrs,Years,2017-19,61.5,65.65,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,67.96,yrs,Years,2017-19,66.08,69.85,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,66.07,yrs,Years,2016-18,64.02,68.13,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,66.48,yrs,Years,2015-17,64.37,68.58,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,66.49,yrs,Years,2014-16,64.42,68.56,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,68.1,yrs,Years,2018-20,66.04,70.15,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,68.46,yrs,Years,2012-14,66.85,70.07,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,67.8,yrs,Years,2011-13,66.16,69.44,
Female healthy life expectancy,W06000002,Gwynedd,Local Authority District,68.06,yrs,Years,2013-15,66.27,69.84,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,65.05,yrs,Years,2016-18,63.29,66.8,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,66.01,yrs,Years,2018-20,64.02,68,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,65.83,yrs,Years,2017-19,64.11,67.55,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,66.16,yrs,Years,2015-17,64.53,67.79,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,64.52,yrs,Years,2011-13,62.85,66.18,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,64.34,yrs,Years,2013-15,62.67,66.01,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,65.3,yrs,Years,2012-14,63.65,66.96,
Female healthy life expectancy,W06000003,Conwy,Local Authority District,65.31,yrs,Years,2014-16,63.65,66.98,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,63.55,yrs,Years,2011-13,61.93,65.16,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,63.43,yrs,Years,2012-14,61.66,65.21,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,64.21,yrs,Years,2013-15,62.5,65.92,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,64.79,yrs,Years,2014-16,63.04,66.55,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,65.03,yrs,Years,2015-17,63.24,66.81,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,65.88,yrs,Years,2016-18,63.96,67.8,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,65.99,yrs,Years,2017-19,64.2,67.79,
Female healthy life expectancy,W06000004,Denbighshire,Local Authority District,65.83,yrs,Years,2018-20,63.8,67.86,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,64.36,yrs,Years,2016-18,62.42,66.3,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,63.95,yrs,Years,2018-20,61.79,66.11,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,64.17,yrs,Years,2017-19,62.14,66.19,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,64.4,yrs,Years,2015-17,62.53,66.27,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,64.8,yrs,Years,2013-15,62.96,66.63,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,65.19,yrs,Years,2014-16,63.38,66.99,
Female healthy life expectancy,W06000005,Flintshire,Local Authority District,64.25,yrs,Years,2012-14,62.44,66.06,
